PageLink,EventName,EventType,EventTypeId,Country,City,ContinentCode,Subcontinent,StartDateTime,EndDateTime,Tags,EventCode,Comments,EventDateChangeId,EventId,FromStartDate,FromEndDate,ToStartDate,ToEndDate,ShowInCalendar,Type,Event_Tier_Name
,WTT Youth Contender Senec 2024,WTT Youth Contender,69,Slovak Republic,Senec,europe,eastern europe,2024-10-30T00:00:00,2024-11-05T00:00:00,,0,,,2845,,,,,,,WTT Youth Series
,WTT Youth Contender Szombathely 2024,WTT Youth Contender,69,Hungary,Szombathely,europe,eastern europe,2024-11-03T00:00:00,2024-11-09T00:00:00,,0,,,2846,,,,,,,WTT Youth Series
,WTT Youth Contender Lignano 2024,WTT Youth Contender,69,Italy,Lignano Sabbiadoro,europe,southern europe,2024-11-07T00:00:00,2024-11-13T00:00:00,,0,,,2847,,,,,,,WTT Youth Series
,WTT Youth Contender Dammam 2024,WTT Youth Contender,69,Saudi Arabia,Dammam,asia,west asia,2024-09-23T00:00:00,2024-09-26T00:00:00,,0,,,2849,,,,,,,WTT Youth Series
,WTT Youth Contender Sarajevo 2024,WTT Youth Contender,69,Bosnia-Herzegovina,Sarajevo,europe,southern europe,2024-09-15T00:00:00,2024-09-18T00:00:00,,0,,,2850,,,,,,,WTT Youth Series
,WTT Youth Contender Beirut 2024,WTT Youth Contender,69,Lebanon,Beirut,asia,west asia,2024-03-26T00:00:00,2024-03-29T00:00:00,,0,,,2851,,,,,,,WTT Youth Series
,WTT Youth Contender San Francisco II 2024 Presented by The Bates Family,WTT Youth Contender,69,USA,Burlingame,americas,northern america,2024-07-22T00:00:00,2024-07-25T00:00:00,,0,,,2852,,,,,,,WTT Youth Series
,ITTF World Youth Championships 2024,World Youth Championships,30,Sweden,Helsingborg,europe,northern europe,2024-11-22T00:00:00,2024-11-29T00:00:00,,,,,2853,,,,,,,
,WTT Youth Contender Cuenca 2024,WTT Youth Contender,69,Ecuador,Cuenca,americas,south america,2024-10-22T00:00:00,2024-10-25T00:00:00,,0,,,2854,,,,,,,WTT Youth Series
,WTT Youth Contender Santiago 2024,WTT Youth Contender,69,Chile,Santiago,americas,south america,2024-04-17T00:00:00,2024-04-20T00:00:00,,0,,,2856,,,,,,,WTT Youth Series
,WTT Youth Contender Caracas 2024,WTT Youth Contender,69,Venezuela,Caracas,americas,south america,2024-11-04T00:00:00,2024-11-07T00:00:00,,0,,,2857,,,,,,,WTT Youth Series
,WTT Youth Contender Westchester 2024,WTT Youth Contender,69,USA,Westchester,americas,northern america,2024-06-25T00:00:00,2024-06-28T00:00:00,,0,,,2858,,,,,,,WTT Youth Series
,WTT Contender Doha 2024,WTT Contender,34,Qatar,Doha,asia,west asia,2024-01-14T00:00:00,2024-01-20T00:00:00,,,,,2861,,,,,,,WTT Series
,WTT Star Contender Doha 2024,WTT Star Contender,35,Qatar,Doha,asia,west asia,2024-01-08T00:00:00,2024-01-13T00:00:00,,,,,2862,,,,,,,WTT Series
,WTT Star Contender Goa 2024,WTT Star Contender,35,India,Goa,asia,south asia,2024-01-23T00:00:00,2024-01-28T00:00:00,,,,,2863,,,,,,,WTT Series
,WTT Contender Taiyuan 2024,WTT Contender,34,China,Taiyuan,asia,east asia,2024-05-21T00:00:00,2024-05-26T00:00:00,,,,,2865,,,,,,,WTT Series
,WTT Finals Men Doha 2023,WTT Finals,75,Qatar,Doha,asia,west asia,2024-01-03T00:00:00,2024-01-05T00:00:00,,,,,2866,,,,,,,WTT Series
,WTT Contender Rio de Janeiro 2024,WTT Contender,34,Brazil,Rio De Janeiro,americas,south america,2024-05-20T00:00:00,2024-05-26T00:00:00,,,,,2867,,,,,,,WTT Series
,WTT Contender Lagos 2024,WTT Contender,34,Nigeria,Lagos,africa,west africa,2024-06-19T00:00:00,2024-06-23T00:00:00,,,,,2868,,,,,,,WTT Series
,WTT Contender Zagreb 2024,WTT Contender,34,Croatia,Zagreb,europe,southern europe,2024-06-03T00:00:00,2024-06-09T00:00:00,,,,,2869,,,,,,,WTT Series
,WTT Star Contender Ljubljana 2024 Presented by I Feel Slovenia,WTT Star Contender,35,Slovenia,Ljubljana,europe,southern europe,2024-06-11T00:00:00,2024-06-16T00:00:00,,,,,2870,,,,,,,WTT Series
,WTT Contender Tunis 2024 Presented by KIA,WTT Contender,34,Tunisia,Tunis,africa,north africa,2024-06-25T00:00:00,2024-06-30T00:00:00,,,,,2871,,,,,,,WTT Series
,WTT Contender Lima 2024,WTT Contender,34,Peru,Lima,americas,south america,2024-08-21T00:00:00,2024-08-25T00:00:00,,,,,2872,,,,,,,WTT Series
,WTT Contender Almaty 2024,WTT Contender,34,Kazakhstan,Almaty,asia,middle asia,2024-09-03T00:00:00,2024-09-08T00:00:00,,,,,2873,,,,,,,WTT Series
,WTT Champions Frankfurt 2024,WTT Champions,65,Germany,Frankfurt,europe,western europe,2024-11-03T00:00:00,2024-11-10T00:00:00,,,,,2877,,,,,,,WTT Series
,WTT Feeder Corpus Christi 2024,WTT Feeder,81,USA,Corpus Christi,americas,northern america,2024-01-15T00:00:00,2024-01-18T00:00:00,,,,,2878,,,,,,,WTT Feeder Series
,WTT Feeder Manchester 2024,WTT Feeder,81,England,Manchester,europe,northern europe,2024-02-01T00:00:00,2024-02-04T00:00:00,,,,,2879,,,,,,,WTT Feeder Series
,WTT Feeder Otocec 2024 Presented by I Feel Slovenia,WTT Feeder,81,Slovenia,Otocec,europe,southern europe,2024-03-26T00:00:00,2024-04-01T00:00:00,,,,,2880,,,,,,,WTT Feeder Series
,WTT Feeder Düsseldorf 2024,WTT Feeder,81,Germany,Düsseldorf,europe,western europe,2024-04-08T00:00:00,2024-04-12T00:00:00,,,,,2881,,,,,,,WTT Feeder Series
,WTT Feeder Varazdin 2024,WTT Feeder,81,Croatia,Varaždin,europe,southern europe,2024-04-02T00:00:00,2024-04-07T00:00:00,,,,,2882,,,,,,,WTT Feeder Series
,WTT Feeder Havirov 2024,WTT Feeder,81,Czechia,Havirov,europe,eastern europe,2024-04-14T00:00:00,2024-04-17T00:00:00,,,,,2883,,,,,,,WTT Feeder Series
,WTT Feeder Olomouc 2024,WTT Feeder,81,Czechia,Olomouc,europe,eastern europe,2024-08-21T00:00:00,2024-08-25T00:00:00,,,,,2884,,,,,,,WTT Feeder Series
,WTT Feeder Panagyurishte 2024 Presented by Asarel,WTT Feeder,81,Bulgaria,Panagyurishte,europe,eastern europe,2024-09-11T00:00:00,2024-09-15T00:00:00,,,,,2885,,,,,,,WTT Feeder Series
,WTT Feeder Halmstad 2024,WTT Feeder,81,Sweden,Halmstad,europe,northern europe,2024-09-16T00:00:00,2024-09-21T00:00:00,,,,,2886,,,,,,,WTT Feeder Series
,WTT Feeder Doha 2024,WTT Feeder,81,Qatar,Doha,asia,west asia,2024-10-03T00:00:00,2024-10-06T00:00:00,,,,,2887,,,,,,,WTT Feeder Series
,WTT Feeder Cagliari 2024,WTT Feeder,81,Italy,Cagliari,europe,southern europe,2024-10-22T00:00:00,2024-10-27T00:00:00,,,,,2889,,,,,,,WTT Feeder Series
,WTT Feeder Düsseldorf II 2024,WTT Feeder,81,Germany,Düsseldorf,europe,western europe,2024-11-18T00:00:00,2024-11-22T00:00:00,,,,,2890,,,,,,,WTT Feeder Series
,WTT Feeder Vila Nova de Gaia 2024,WTT Feeder,81,Portugal,Vila Nova de Gaia,europe,southern europe,2024-11-23T00:00:00,2024-11-27T00:00:00,,,,,2891,,,,,,,WTT Feeder Series
,WTT Feeder Beirut 2024,WTT Feeder,81,Lebanon,Beirut,asia,west asia,2024-03-19T00:00:00,2024-03-21T00:00:00,,,,,2893,,,,,,,WTT Feeder Series
,WTT Feeder Beirut II 2024,WTT Feeder,81,Lebanon,Beirut,asia,west asia,2024-03-22T00:00:00,2024-03-24T00:00:00,,,,,2894,,,,,,,WTT Feeder Series
,2024 Pan American Cup,Continental Cups,82,USA,Corpus Christi,americas,northern america,2024-01-19T00:00:00,2024-01-21T00:00:00,,5066,,,2896,,,,,,,
,WTT Youth Contender Benghazi 2024,WTT Youth Contender,69,Libya,Benghazi,africa,north africa,2024-07-01T00:00:00,2024-07-04T00:00:00,,0,,,2898,,,,,,,WTT Youth Series
,WTT Champions Incheon 2024 Presented by Shinhan Bank,WTT Champions,65,Korea Republic,Incheon,asia,east asia,2024-03-27T00:00:00,2024-03-31T00:00:00,,,,,2899,,,,,,,WTT Series
,WTT Star Contender Bangkok 2024,WTT Star Contender,35,Thailand,Bangkok,asia,south east asia,2024-07-02T00:00:00,2024-07-07T00:00:00,,,,,2900,,,,,,,WTT Series
,WTT Youth Contender Antalya 2024,WTT Youth Contender,69,Türkiye,Cappadocia - Nevsehir,europe,southern europe,2024-01-16T00:00:00,2024-01-19T00:00:00,,0,,,2901,,,,,,,WTT Youth Series
,Singapore Smash 2024,WTT Grand Smash,64,Singapore,Singapore,asia,south east asia,2024-03-07T00:00:00,2024-03-17T00:00:00,,,,,2904,,,,,,,WTT Series
,North Africa Regional Championships 2024,WTTC Finals Regional Qualifications,83,Tunisia,Rades,africa,north africa,2024-02-05T00:00:00,2024-02-07T00:00:00,,,,,2908,,,,,,,
,WTT Youth Contender San Francisco 2024 Presented by The Bates Family,WTT Youth Contender,69,USA,San Francisco,americas,northern america,2024-05-19T00:00:00,2024-05-22T00:00:00,,0,,,2909,,,,,,,WTT Youth Series
,WTT Feeder Cappadocia 2024,WTT Feeder,81,Türkiye,Cappadocia - Nevsehir,europe,southern europe,2024-05-13T00:00:00,2024-05-17T00:00:00,,,,,2911,,,,,,,WTT Feeder Series
,WTT Feeder Caracas 2024,WTT Feeder,81,Venezuela,Caracas,americas,south america,2024-10-31T00:00:00,2024-11-03T00:00:00,,,,,2912,,,,,,,WTT Feeder Series
,2024 ITTF-Oceania Olympic Singles Qualification,Olympic Qualification,47,New Caledonia,Noumea,oceania,melanesia,2024-05-10T00:00:00,2024-05-10T00:00:00,,,,,2915,,,,,,,
,2024 ITTF-Oceania Cup,Continental Cups,82,New Caledonia,Noumea,oceania,melanesia,2024-05-11T00:00:00,2024-05-12T00:00:00,,,,,2916,,,,,,,
,ITTF-Oceania Senior Championships 2024,Continental Championships,79,New Zealand,"Auckland, 1023",oceania,australasia,2024-10-15T00:00:00,2024-10-18T00:00:00,,,,,2917,,,,,,,
,2024 Caribbean Youth Championships,ITTF International Youth Open,84,Dominican Republic,Santo Domingo,americas,caribbean,2024-04-23T00:00:00,2024-04-28T00:00:00,,5524,,,2929,,,,,,,
,2024 Caribbean Championships,WTTC Finals Regional Qualifications,83,Dominican Republic,Santo Domingo ,americas,caribbean,2024-04-16T00:00:00,2024-04-21T00:00:00,,,,,2930,,,,,,,
,World Mixed Doubles Olympic Qualification event,World Mixed Doubles Olympic Qualification Tournament,94,Czechia,Havirov,europe,eastern europe,2024-04-11T00:00:00,2024-04-12T00:00:00,,,,,2931,,,,,,,
,Saudi Smash 2024,WTT Grand Smash,64,Saudi Arabia,Jeddah,asia,west asia,2024-05-01T00:00:00,2024-05-11T00:00:00,,,,,2932,,,,,,,WTT Series
,WTT Contender Mendoza 2024,WTT Contender,34,Argentina,Mendoza,americas,south america,2024-05-27T00:00:00,2024-06-02T00:00:00,,,,,2934,,,,,,,WTT Series
,ITTF Americas Olympic Qualification event,ITTF International Open,80,Peru,Lima,americas,south america,2024-05-14T00:00:00,2024-05-18T00:00:00,,,,,2935,,,,,,,
,2024 South American Youth Championships (U15 & U19),ITTF International Youth Open,84,Chile,Santiago,americas,south america,2024-04-22T00:00:00,2024-04-28T00:00:00,,,,,2936,,,,,,,
,2024 South American Youth Championships (U15 & U19),ITTF International Youth Open,84,Chile,Santiago,americas,south america,2024-04-22T00:00:00,2024-04-28T00:00:00,,,,,2936,,,,,,,
,ITTF MEN'S AND WOMEN'S WORLD CUP MACAO 2024 PRESENTED BY GALAXY ENTERTAINMENT GROUP,Singles World Cup,95,"Macao, China",Macao,asia,east asia,2024-04-15T00:00:00,2024-04-21T00:00:00,,,,,2937,,,,,,,
,2024 Central American Championships,WTTC Finals Regional Qualifications,83,El Salvador,San Salvador,americas,central america,2024-04-22T00:00:00,2024-04-27T00:00:00,,,,,2938,,,,,,,
,WTT Champions Montpellier 2024,WTT Champions,65,France,Montpellier,europe,western europe,2024-10-22T00:00:00,2024-10-27T00:00:00,,,,,2940,,,,,,,WTT Series
,WTT Champions Chongqing 2024 Presented by Changan,WTT Champions,65,China,Chongqing,asia,east asia,2024-05-30T00:00:00,2024-06-03T00:00:00,,,,,2941,,,,,,,WTT Series
,China Smash 2024 Presented by Zhonghui Life,WTT Grand Smash,64,China,Beijing,asia,east asia,2024-09-26T00:00:00,2024-10-06T00:00:00,,,,,2942,,,,,,,WTT Series
https://asia.ittf.com/pages/37/1st%20asian%20veteran%20table%20tennis%20championships_8675,South American Master Championships,Veteran Championships,55,Argentina,Buenos Aires,americas,south america,2024-05-06T00:00:00,2024-05-11T00:00:00,,,,,2943,,,,,,,
,ITTF Africa Cup 2024,Continental Cups,82,Rwanda,Kigali,africa,east africa,2024-05-12T00:00:00,2024-05-14T00:00:00,,5066,,,2944,,,,,,,
,2024 South American U11 & U13 Championships,ITTF International Youth Open,84,Bolivia,Cochabamba,americas,south america,2024-05-20T00:00:00,2024-05-25T00:00:00,,,,,2945,,,,,,,
,2024 South American U11 & U13 Championships,ITTF International Youth Open,84,Bolivia,Cochabamba,americas,south america,2024-05-20T00:00:00,2024-05-25T00:00:00,,,,,2945,,,,,,,
,ITTF Africa Olympic Qualification event,ITTF International Open,80,Rwanda,Kigali,africa,east africa,2024-05-16T00:00:00,2024-05-18T00:00:00,,,,,2946,,,,,,,
,WTT Finals Fukuoka 2024,WTT Finals,75,Japan,Kitakyushu,asia,east asia,2024-11-20T00:00:00,2024-11-24T00:00:00,,,,,2947,,,,,,,WTT Series
,WTT Youth Contender Prishtina 2024,WTT Youth Contender,69,Kosovo,Pristina,europe,southern europe,2024-10-24T00:00:00,2024-10-27T00:00:00,,0,,,2958,,,,,,,WTT Youth Series
,2024 Pacific Cup,Continental Cups,82,New Caledonia,NOUMEA Nouvelle Calédonie,oceania,melanesia,2024-05-11T00:00:00,2024-05-12T00:00:00,,,,,2959,,,,,,,
,2024 South American Championships,WTTC Finals Regional Qualifications,83,Paraguay,Asunción,americas,south america,2024-06-10T00:00:00,2024-06-16T00:00:00,,,,,2960,,,,,,,
,WTT Feeder Prishtina 2024,WTT Feeder,81,Kosovo,Pristina,europe,southern europe,2024-10-30T00:00:00,2024-11-01T00:00:00,,,,,2964,,,,,,,WTT Feeder Series
,WTT Feeder Muscat 2024,WTT Feeder,81,Oman,Muscat,asia,west asia,2024-08-29T00:00:00,2024-09-01T00:00:00,,,,,2965,,,,,,,WTT Feeder Series
,ITTF African Youth Championships 2024,ITTF International Youth Open,84,Botswana,Gaborone,africa,southern africa,2024-07-15T00:00:00,2024-07-21T00:00:00,,,,,2975,,,,,,,
,ITTF African Youth Championships 2024,Youth Continental Championships,87,Botswana,Gaborone,africa,southern africa,2024-07-15T00:00:00,2024-07-21T00:00:00,,,,,2975,,,,,,,
,Asian Youth Championships 2024,ITTF International Youth Open,84,China,Chongqing,asia,east asia,2024-06-30T00:00:00,2024-07-06T00:00:00,,,,,2977,,,,,,,
,Asian Youth Championships 2024,Youth Continental Championships,87,China,Chongqing,asia,east asia,2024-06-30T00:00:00,2024-07-06T00:00:00,,,,,2977,,,,,,,
,ITTF Mixed Team World Cup Chengdu 2024 presented by CHINA TELECOM,World Mixed Team Championships,93,China,Chengdu,asia,east asia,2024-12-01T00:00:00,2024-12-08T00:00:00,,,,,2979,,,,,,,
,2024 Central American Youth Championships,ITTF International Youth Open,84,Honduras,Tegucigalpa,americas,central america,2024-06-20T00:00:00,2024-06-25T00:00:00,,,,,2980,,,,,,,
,2024 Central American U11 & U13 Championships,ITTF International Youth Open,84,Guatemala,Guatemala City,americas,central america,2024-07-18T00:00:00,2024-07-23T00:00:00,,,,,2981,,,,,,,
,2024 Central American U11 & U13 Championships,ITTF International Youth Open,84,Guatemala,Guatemala City,americas,central america,2024-07-18T00:00:00,2024-07-23T00:00:00,,,,,2981,,,,,,,
,WTT Champions Macao 2024 Presented by Galaxy Entertainment Group,WTT Champions,65,"Macao, China",Macao,asia,east asia,2024-09-09T00:00:00,2024-09-15T00:00:00,,,,,2983,,,,,,,WTT Series
,ITTF-Oceania Youth Championships 2024,Youth Continental Championships,87,Australia, Melbourne,oceania,australasia,2024-09-07T00:00:00,2024-09-08T00:00:00,,,,,2985,,,,,,,
,2024 Pan American U11 & U13 Championships,ITTF International Youth Open,84,Dominican Republic,Santo Domingo,americas,caribbean,2024-08-19T00:00:00,2024-08-25T00:00:00,,,,,2987,,,,,,,
,2024 Pan American U11 & U13 Championships,ITTF International Youth Open,84,Dominican Republic,Santo Domingo,americas,caribbean,2024-08-19T00:00:00,2024-08-25T00:00:00,,,,,2987,,,,,,,
,2024 ITTF Pan American Youth Championships ,Youth Continental Championships,87,Peru,Lima,americas,south america,2024-08-31T00:00:00,2024-09-07T00:00:00,,,,,2989,,,,,,,
https://asia.ittf.com/pages/43/attc%202024_7760,27th ITTF-Asian Table Tennis Championships 2024,Continental Championships,79,Kazakhstan,,asia,middle asia,2024-10-07T00:00:00,2024-10-13T00:00:00,,,,,2994,,,,,,,
,2024 ITTF-Africa Senior Championships,Continental Championships,79,Ethiopia,Rades,africa,east africa,2024-10-12T00:00:00,2024-10-19T00:00:00,,,,,2995,,,,,,,
,2024 ITTF Pan American Championships,Continental Championships,79,El Salvador,San Salvador,americas,central america,2024-10-13T00:00:00,2024-10-20T00:00:00,,,,,2996,,,,,,,
,WTT Contender Muscat 2024,WTT Contender,34,Oman,Muscat,asia,west asia,2024-10-28T00:00:00,2024-11-02T00:00:00,,,,,2997,,,,,,,WTT Series
https://asia.ittf.com/pages/37/1st%20asian%20veteran%20table%20tennis%20championships_8675,Pan American Veteran Championships 2024,Veteran Championships,55,Colombia,Rionegro,americas,south america,2024-11-01T00:00:00,2024-11-06T00:00:00,,,,,2999,,,,,,,
,ITTF-Africa Team Championships Addis Ababa 2024,WTTC Finals Continental Qualifications,89,Ethiopia,Tunis,africa,east africa,2024-10-12T00:00:00,2024-10-19T00:00:00,,5525,,,3104,,,,,,,
