PageLink,EventName,EventType,EventTypeId,Country,City,ContinentCode,Subcontinent,StartDateTime,EndDateTime,Tags,EventCode,Comments,EventDateChangeId,EventId,FromStartDate,FromEndDate,ToStartDate,ToEndDate,ShowInCalendar,Type,Event_Tier_Name
,WTT Youth Contender Sandefjord 2026,WTT Youth Contender,69,Norway,Sandefjord,europe,northern europe,2026-05-30T00:00:00,2026-06-02T00:00:00,,0,,,3310,,,,,,,WTT Youth Series
,WTT Youth Contender Helsingborg 2026,WTT Youth Contender,69,Sweden,Helsingborg,europe,northern europe,2026-06-04T00:00:00,2026-06-07T00:00:00,,0,,,3311,,,,,,,WTT Youth Series
,WTT Youth Contender Rio de Janeiro 2026,WTT Youth Contender,69,Brazil,Rio de Janeiro,americas,south america,2026-06-08T00:00:00,2026-06-11T00:00:00,,0,,,3312,,,,,,,WTT Youth Series
,WTT Youth Star Contender Rio de Janeiro 2026,WTT Youth Star Contender,68,Brazil,Rio de Janeiro,americas,south america,2026-06-12T00:00:00,2026-06-14T00:00:00,,0,,,3313,,,,,,,WTT Youth Series
,WTT Youth Contender Tunis II 2026 ,WTT Youth Contender,69,Tunisia,Tunis,africa,north africa,2026-09-03T00:00:00,2026-09-06T00:00:00,,0,,,3314,,,,,,,WTT Youth Series
,WTT Youth Contender Caracas 2026,WTT Youth Contender,69,Venezuela,Caracas,americas,south america,2026-06-24T00:00:00,2026-06-27T00:00:00,,0,,,3315,,,,,,,WTT Youth Series
,WTT Youth Contender Hong Kong 2026,WTT Youth Contender,69,"Hong Kong, China",,asia,east asia,2026-07-06T00:00:00,2026-07-12T00:00:00,,0,,,3318,,,,,,,WTT Youth Series
,WTT Youth Contender Ulaanbaatar 2026,WTT Youth Contender,69,Mongolia,Ulaanbaatar,asia,east asia,2026-07-14T00:00:00,2026-07-17T00:00:00,,0,,,3319,,,,,,,WTT Youth Series
,WTT Youth Contender Tashkent 2026,WTT Youth Contender,69,Uzbekistan,Tashkent,asia,middle asia,2026-05-13T00:00:00,2026-05-16T00:00:00,,0,,,3320,,,,,,,WTT Youth Series
,WTT Youth Contender Almaty 2026,WTT Youth Contender,69,Kazakhstan,Almaty,asia,middle asia,2026-07-24T00:00:00,2026-07-27T00:00:00,,0,,,3321,,,,,,,WTT Youth Series
,WTT Youth Contender Vientiane 2026,WTT Youth Contender,69,Laos,Vientiane,asia,south east asia,2026-07-30T00:00:00,2026-08-02T00:00:00,,0,,,3322,,,,,,,WTT Youth Series
,WTT Youth Contender Amman 2026,WTT Youth Contender,69,Jordan,Amman,asia,west asia,2026-08-05T00:00:00,2026-08-08T00:00:00,,0,,,3323,,,,,,,WTT Youth Series
,WTT Youth Contender Varazdin 2026,WTT Youth Contender,69,Croatia,Varaždin,europe,southern europe,2026-08-25T00:00:00,2026-08-31T00:00:00,,0,,,3326,,,,,,,WTT Youth Series
,WTT Youth Contender Otocec 2026,WTT Youth Contender,69,Slovenia,Otocec,europe,southern europe,2026-08-25T00:00:00,2026-08-31T00:00:00,,0,,,3328,,,,,,,WTT Youth Series
